L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.879398,1.100043,1.09639,1.064404,0.412112,0.636084,0.636993,0.591297,0.591942,0.575211,0.622246,0.678643,0.412428,0.435821,0.387228,0.332921,0.072704,0.088943,0.099391,0.067369,0.08849,0.048738,0.057713,0.042151
0.877224,1.097975,1.094394,1.062128,0.409248,0.633056,0.633959,0.588197,0.591806,0.574945,0.622025,0.678388,0.412549,0.43584,0.387232,0.332971,0.072735,0.086765,0.097356,0.065618,0.08925,0.048714,0.057678,0.042182
0.87493,1.095798,1.092297,1.059758,0.4064,0.630028,0.630932,0.585105,0.591712,0.574645,0.621773,0.678104,0.412644,0.435863,0.387236,0.333018,0.072844,0.084513,0.095237,0.063805,0.090067,0.048695,0.057646,0.042219
0.872553,1.09354,1.090127,1.057321,0.40357,0.627001,0.627911,0.582021,0.591657,0.574324,0.621502,0.677803,0.412713,0.435888,0.387241,0.333062,0.073023,0.082224,0.093067,0.06196,0.090942,0.048679,0.057616,0.042265
0.870121,1.091223,1.087902,1.054836,0.400761,0.623976,0.624898,0.578948,0.591638,0.573996,0.621222,0.677498,0.412756,0.435916,0.387246,0.333103,0.073265,0.079931,0.090877,0.060109,0.09188,0.048669,0.05759,0.042319
0.867653,1.088863,1.085635,1.052319,0.397974,0.620955,0.621894,0.575884,0.59165,0.573674,0.620943,0.677203,0.412775,0.435947,0.387252,0.333142,0.073556,0.077665,0.088695,0.05828,0.092883,0.048664,0.057568,0.042384
0.86516,1.086471,1.083333,1.049777,0.395213,0.617937,0.6189,0.572832,0.59169,0.573369,0.620677,0.67693,0.412771,0.43598,0.387258,0.333178,0.073885,0.075456,0.086549,0.056496,0.093954,0.048664,0.05755,0.04246
0.862647,1.084051,1.081001,1.047216,0.392479,0.614924,0.615916,0.569791,0.591752,0.573088,0.620431,0.676689,0.412745,0.436016,0.387266,0.333212,0.07424,0.073329,0.084462,0.054783,0.095094,0.048668,0.057537,0.042548
0.860116,1.081606,1.078641,1.044638,0.389775,0.611915,0.612943,0.566762,0.591832,0.572837,0.620215,0.676487,0.4127,0.436054,0.387276,0.333244,0.074608,0.071308,0.082457,0.053159,0.096306,0.048677,0.057529,0.04265
0.857565,1.079135,1.076252,1.042042,0.387103,0.608912,0.609982,0.563746,0.591927,0.572619,0.620034,0.67633,0.412638,0.436094,0.387287,0.333274,0.074977,0.069411,0.08055,0.051644,0.097591,0.04869,0.057526,0.042767
0.854988,1.076636,1.073832,1.039426,0.384465,0.605913,0.607034,0.560742,0.592033,0.572434,0.619891,0.676219,0.412559,0.436136,0.387301,0.333302,0.075339,0.067654,0.078758,0.050251,0.09895,0.048706,0.057529,0.042899
0.852382,1.074107,1.071377,1.036786,0.381866,0.602918,0.604097,0.557752,0.592146,0.572282,0.619784,0.676155,0.412466,0.436179,0.387317,0.333327,0.075684,0.066046,0.077093,0.048993,0.100386,0.048724,0.057538,0.043049
0.849742,1.071543,1.068883,1.034117,0.379308,0.599926,0.601174,0.554776,0.592264,0.572162,0.619713,0.676134,0.412361,0.436224,0.387336,0.333351,0.076007,0.064593,0.075566,0.047875,0.1019,0.048744,0.057553,0.043217
0.847064,1.068943,1.066348,1.031416,0.376794,0.596936,0.598262,0.551814,0.592385,0.572072,0.619673,0.676153,0.412247,0.436269,0.387357,0.333374,0.076302,0.063298,0.074183,0.046899,0.103493,0.048765,0.057574,0.043403
0.844348,1.066303,1.063768,1.02868,0.374329,0.593949,0.595364,0.548866,0.592506,0.572011,0.619662,0.676209,0.412126,0.436314,0.38738,0.333394,0.076568,0.062159,0.072945,0.046063,0.105167,0.048785,0.057601,0.043609
0.84159,1.063624,1.061142,1.025907,0.371916,0.590964,0.592479,0.545933,0.592627,0.571977,0.619676,0.676297,0.412,0.43636,0.387407,0.333414,0.076804,0.061172,0.071854,0.045359,0.106925,0.048805,0.057633,0.043834
0.838793,1.060905,1.058471,1.023096,0.36956,0.587982,0.589607,0.543016,0.592747,0.57197,0.619713,0.676414,0.411874,0.436407,0.387437,0.333433,0.077009,0.06033,0.070904,0.044775,0.108768,0.048825,0.057668,0.04408
0.835956,1.058146,1.055755,1.020247,0.367267,0.585005,0.586748,0.540116,0.592866,0.571987,0.619771,0.676557,0.411751,0.436455,0.387471,0.333452,0.077184,0.059623,0.070088,0.044299,0.1107,0.048844,0.057707,0.044348
0.833083,1.055351,1.052996,1.017363,0.365041,0.582032,0.583902,0.537232,0.592984,0.572029,0.619849,0.67672,0.411634,0.436504,0.387509,0.333471,0.077333,0.059038,0.069394,0.043916,0.112723,0.048862,0.057749,0.044638
0.830176,1.05252,1.050196,1.014446,0.362888,0.579064,0.58107,0.534366,0.593102,0.572091,0.619944,0.676901,0.411528,0.436555,0.387552,0.333492,0.077455,0.058562,0.06881,0.043611,0.11484,0.048878,0.057793,0.044951
0.827237,1.049656,1.047357,1.011497,0.360815,0.576103,0.578253,0.531518,0.593221,0.572171,0.620053,0.677095,0.411437,0.436609,0.387599,0.333514,0.077554,0.058181,0.068322,0.043372,0.117055,0.048894,0.057839,0.04529
0.82427,1.046761,1.044482,1.00852,0.358828,0.573149,0.57545,0.528689,0.59334,0.572266,0.620175,0.677297,0.411365,0.436665,0.387651,0.33354,0.077632,0.057882,0.067917,0.043186,0.11937,0.048908,0.057887,0.045655
0.821279,1.043838,1.041573,1.005519,0.356933,0.570203,0.572663,0.525881,0.593458,0.572372,0.620305,0.677503,0.411318,0.436725,0.387708,0.33357,0.07769,0.05765,0.067581,0.043041,0.12179,0.048922,0.057938,0.046048
0.818264,1.040889,1.038634,1.002495,0.355137,0.567267,0.569894,0.523094,0.593574,0.572485,0.620442,0.67771,0.411298,0.436789,0.387771,0.333606,0.07773,0.057472,0.067301,0.042929,0.124315,0.048936,0.057991,0.046471
0.815231,1.037917,1.035667,0.999452,0.353447,0.564346,0.567143,0.520329,0.593686,0.572601,0.620583,0.677914,0.411309,0.436859,0.387839,0.333649,0.077756,0.057338,0.067067,0.042841,0.12695,0.048953,0.058047,0.046926
